856.5765094,0.0885807,,,,,,
856.4049267,0.0728665,,,,,,
856.1388137,0.0632409,,,,,,
855.7074708,0.0601699,,,,,,
855.1880732,0.0647106,,,,,,
854.9698784,0.0737083,,,,,,
854.6221763,0.0814243,,,,,,
854.2335565,0.087569,,,,,,
854.0217309,0.104836,,,,,,
853.7159461,0.154929,,,,,,
853.4573761,0.239724,,,,,,
853.2400634,0.317036,,,,,,
852.7705763,0.323164,,,,,,
852.5946518,0.282631,,,,,,
852.3367604,0.252926,,,,,,
851.9911963,0.232492,,,,,,
851.6927141,0.191248,,,,,,
851.3885945,0.138646,,,,,,
851.2190837,0.104435,,,,,,
850.8744251,0.097107,,,,,,
850.1043344,0.104036,,,,,,
849.9353345,0.0892617,,,,,,
849.5043978,0.0690631,,,,,,
849.2949108,0.0592553,,,,,,
848.8239428,0.0632409,,,,,,
848.2664344,0.0581316,,,,,,
847.796606,0.0557339,,,,,,
847.6285224,0.063727,,,,,,
847.3736261,0.0723106,,,,,,
846.8238044,0.069861,,,,,,
846.6503247,0.0634835,,,,,,
846.2284876,0.0634835,,,,,,
846.101441,0.0762928,,,,,,
845.8474622,0.107684,,,,,,
845.5878688,0.15853,,,,,,
845.3803088,0.195693,,,,,,
844.8733687,0.196443,,,,,,
844.5740988,0.156719,,,,,,
844.4935624,0.123127,,,,,,
844.2347993,0.101673,,,,,,
843.9015162,0.0839571,,,,,,
843.522583,0.073146,,,,,,
843.0121358,0.0685362,,,,,,
842.382099,0.0657094,,,,,,
841.9645032,0.0677534,,,,,,
841.7930086,0.0783654,,,,,,
841.6272968,0.0967359,,,,,,
841.4616502,0.110187,,,,,,
840.9137679,0.113614,,,,,,
840.6628935,0.101285,,,,,,
840.3722946,0.0879049,,,,,,
840.1217432,0.0804943,,,,,,
839.6154024,0.0765855,,,,,,
839.2005446,0.069594,,,,,,
838.9904307,0.0606324,,,,,,
838.7009866,0.0487434,,,,,,
838.4911228,0.0415022,,,,,,
838.2020231,0.038738,,,,,,
837.7036529,0.0388866,,,,,,
837.579153,0.0429574,,,,,,
837.3246092,0.0544681,,,,,,
837.0758715,0.0783654,,,,,,
836.7877467,0.102848,,,,,,
836.4151737,0.112316,,,,,,
836.1218649,0.0945387,,,,,,
835.9189254,0.0712115,,,,,,
835.6259645,0.0568113,,,,,,
835.2544251,0.0496856,,,,,,
834.8832159,0.0460226,,,,,,
834.3887832,0.0491181,,,,,,
833.8500696,0.050646,,,,,,
833.6482313,0.0472729,,,,,,
833.4408882,0.0421427,,,,,,
832.9873348,0.0377135,,,,,,
832.4113064,0.0419817,,,,,,
832.2492674,0.0500676,,,,,,
831.9197964,0.0620416,,,,,,
831.7970096,0.0717589,,,,,,
831.2226257,0.0795749,,,,,,
831.0610491,0.08558,,,,,,
830.8995353,0.0993638,,,,,,
830.5711319,0.112747,,,,,,
830.2040729,0.108928,,,,,,
829.9984392,0.0906394,,,,,,
829.8762189,0.0737083,,,,,,
829.5097737,0.0669796,,,,,,
829.143652,0.0685362,,,,,,
828.85542,0.0751331,,,,,,
828.6116879,0.0879049,,,,,,
828.368099,0.104036,,,,,,
828.0029842,0.108928,,,,,,
827.4338264,0.106047,,,,,,
827.1523,0.138646,,,,,,
826.8654506,0.239724,,,,,,
826.6669791,0.470321,,,,,,
826.5457378,1.10046,,,,,,
826.2207663,2.17562,,,,,,
825.8575415,3.00105,,,,,,
825.4506691,2.66514,,,,,,
825.2528761,1.73567,,,,,,
824.9673424,1,,,,,,
824.7642944,0.668941,,,,,,
824.5229621,0.483098,,,,,,
824.3256134,0.347552,,,,,,
824.0407208,0.266855,,,,,,
823.597338,0.220357,,,,,,
823.4387119,0.185478,,,,,,
823.0396823,0.173125,,,,,,
822.837582,0.20178,,,,,,
822.5973757,0.25487,,,,,,
822.2755009,0.282631,,,,,,
821.9538779,0.25487,,,,,,
821.757757,0.195693,,,,,,
821.3930031,0.147406,,,,,,
821.0775074,0.11146,,,,,,
820.9579001,0.0811131,,,,,,
820.7568207,0.0581316,,,,,,
820.5178276,0.0461992,,,,,,
820.1161983,0.0427932,,,,,,
819.8016825,0.0453231,,,,,,
819.6824465,0.0493066,,,,,,
819.2816344,0.0550974,,,,,,
818.8055029,0.0601699,,,,,,
818.1301303,0.0620416,,,,,,
817.8548982,0.0674945,,,,,,
817.6930834,0.0882422,,,,,,
817.4989902,0.134463,,,,,,
817.1810922,0.194945,,,,,,
816.9441766,0.21784,,,,,,
816.6643625,0.18619,,,,,,
816.3524882,0.129412,,,,,,
816.1536584,0.107684,,,,,,
815.756289,0.118502,,,,,,
815.6006687,0.150255,,,,,,
815.3646685,0.186904,,,,,,
814.8930775,0.196443,,,,,,
814.6949578,0.159749,,,,,,
814.4969345,0.106862,,,,,,
814.3043554,0.0780659,,,,,,
813.7912563,0.0798802,,,,,,
813.5936719,0.106862,,,,,,
813.4015198,0.156719,,,,,,
813.1667903,0.243424,,,,,,
812.8096215,0.463173,,,,,,
812.6924106,0.813204,,,,,,
812.4580902,1.04702,,,,,,
811.9898545,0.884677,,,,,,
811.755939,0.521549,,,,,,
811.5221582,0.268906,,,,,,
811.2885121,0.186904,,,,,,
810.938295,0.157924,,,,,,
810.625478,0.138116,,,,,,
810.275833,0.116255,,,,,,
809.6514612,0.103638,,,,,,
809.3819033,0.0913362,,,,,,
809.0702857,0.0760012,,,,,,
808.9963777,0.0664686,,,,,,
808.2211587,0.0620416,,,,,,
807.7156947,0.0563779,,,,,,
807.5631268,0.0476363,,,,,,
807.289701,0.0402501,,,,,,
806.942927,0.0347996,,,,,,
806.7906509,0.0331097,,,,,,
806.286974,0.0378582,,,,,,
806.0196514,0.0472729,,,,,,
805.6739675,0.0632409,,,,,,
805.4803047,0.0734266,,,,,,
805.1350831,0.0690631,,,,,,
804.9416793,0.0532309,,,,,,
804.6752478,0.0394868,,,,,,
804.4089926,0.0336208,,,,,,
803.7936263,0.035745,,,,,,
803.6008663,0.0400963,,,,,,
803.2988879,0.0504525,,,,,,
803.1063651,0.0739911,,,,,,
802.8775391,0.131913,,,,,,
802.6072765,0.215352,,,,,,
802.3423879,0.25683,,,,,,
801.9583505,0.222051,,,,,,
801.8079496,0.146281,,,,,,
801.6161406,0.0906394,,,,,,
801.388163,0.0672365,,,,,,
801.1603149,0.0540525,,,,,,
800.7050073,0.0458467,,,,,,
800.3277015,0.0364359,,,,,,
800.0230154,0.0324819,,,,,,
799.6050952,0.0297435,,,,,,
799.0742961,0.0321109,,,,,,
798.5853484,0.0349331,,,,,,
798.3179672,0.0394868,,,,,,
797.9429071,0.0446342,,,,,,
797.5271568,0.0432876,,,,,,
797.4143118,0.038738,,,,,,
797.1887175,0.0323577,,,,,,
796.9222706,0.0273405,,,,,,
796.6252898,0.0239113,,,,,,
796.2467045,0.0221485,,,,,,
795.9093508,0.0210729,,,,,,
795.3834454,0.0233682,,,,,,
794.7869002,0.024467,,,,,,
794.5220561,0.0264144,,,,,,
794.3388059,0.0318659,,,,,,
794.0742603,0.0458467,,,,,,
793.8149732,0.0723106,,,,,,
793.6625305,0.130407,,,,,,
793.3679739,0.236986,,,,,,
793.2157028,0.347552,,,,,,
792.6933499,0.366692,,,,,,
792.4704185,0.279403,,,,,,
792.2121776,0.166621,,,,,,
792.1008315,0.0906394,,,,,,
791.8428314,0.0565942,,,,,,
791.65576,0.0399431,,,,,,
791.3576398,0.0319881,,,,,,
791.059744,0.027132,,,,,,
790.9134028,0.0239113,,,,,,
790.5402258,0.0220638,,,,,,
790.2479818,0.0203591,,,,,,
789.9861536,0.0185715,,,,,,
789.6188796,0.0166834,,,,,,
789.1364087,0.0164298,,,,,,
788.5843018,0.0179424,,,,,,
788.328587,0.0201266,,,,,,
788.0329669,0.0232789,,,,,,
787.8476912,0.0265157,,,,,,
787.332382,0.0306688,,,,,,
787.0425045,0.0341397,,,,,,
786.8576941,0.0441244,,,,,,
786.6380325,0.0590288,,,,,,
786.30877,0.0677534,,,,,,
785.9399245,0.0590288,,,,,,
785.7606113,0.0415022,,,,,,
785.5764024,0.0298576,,,,,,
785.3176601,0.0241876,,,,,,
784.9895018,0.0225766,,,,,,
784.6616176,0.024003,,,,,,
784.5176339,0.0296299,,,,,,
784.2595884,0.0421427,,,,,,
784.0066703,0.0662146,,,,,,
783.8629268,0.122657,,,,,,
783.6796064,0.216178,,,,,,
783.3874621,0.284804,,,,,,
782.8433675,0.270974,,,,,,
782.7346392,0.217007,,,,,,
782.6259412,0.181961,,,,,,
782.2605419,0.167902,,,,,,
782.117438,0.148539,,,,,,
781.826457,0.129412,,,,,,
781.5356924,0.142959,,,,,,
781.4667292,0.168546,,,,,,
780.9941661,0.175797,,,,,,
780.7433494,0.132419,,,,,,
780.5958854,0.0839571,,,,,,
780.3453243,0.0524218,,,,,,
780.1636454,0.0380034,,,,,,
779.9477049,0.0317441,,,,,,
779.7318839,0.0275507,,,,,,
779.3348892,0.0239113,,,,,,
779.0508697,0.0216454,,,,,,
778.7279267,0.0207526,,,,,,
778.1853988,0.0224044,,,,,,
777.7948562,0.0223187,,,,,,
777.3998311,0.0197449,,,,,,
