1160.453444,0.0887561,,,,,
1159.910628,0.0785724,,,,,
1159.520115,0.0725037,,,,,
1158.729048,0.0715698,,,,,
1158.025581,0.0806365,,,,,
1156.934195,0.0823267,,,,,
1156.38388,0.076363,,,,,
1155.995738,0.0679528,,,,,
1155.769442,0.0600003,,,,,
1154.983482,0.0550796,,,,,
1154.44577,0.0536698,,,,,
1153.586472,0.0571159,,,,,
1152.96428,0.0808458,,,,,
1152.192837,0.117746,,,,,
1151.882409,0.188267,,,,,
1151.422426,0.290294,,,,,
1150.952126,0.341809,,,,,
1150.183373,0.277056,,,,,
1149.63946,0.170159,,,,,
1149.490241,0.113254,,,,,
1148.723438,0.0989682,,,,,
1147.723873,0.0992251,,,,,
1147.415848,0.114139,,,,,
1147.033701,0.14414,,,,,
1146.492763,0.164946,,,,,
1145.878198,0.15661,,,,,
1145.422997,0.124013,,,,,
1144.735589,0.0932384,,,,,
1144.429165,0.0736406,,,,,
1143.964559,0.0612579,,,,,
1143.510877,0.055366,,,,,
1142.594062,0.0539488,,,,,
1141.605131,0.0538091,,,,,
1140.995793,0.0505625,,,,,
1140.009626,0.0496531,,,,,
1139.182143,0.0535308,,,,,
1138.429027,0.0575619,,,,,
1137.520339,0.0574128,,,,,
1136.769418,0.0545113,,,,,
1135.863376,0.060156,,,,,
1135.187391,0.0633581,,,,,
1134.283869,0.0593812,,,,,
1133.910418,0.0545113,,,,,
1133.609762,0.0499112,,,,,
1132.708748,0.0470216,,,,,
1131.664539,0.0508254,,,,,
1131.29281,0.0560885,,,,,
1130.02458,0.0620573,,,,,
1129.129254,0.0635225,,,,,
1128.831127,0.0719419,,,,,
1128.317485,0.0908518,,,,,
1127.568407,0.1464,,,,,
1127.353102,0.23469,,,,,
1126.676967,0.291803,,,,,
1126.011869,0.245904,,,,,
1125.572312,0.171044,,,,,
1125.051422,0.130276,,,,,
1124.612614,0.112961,,,,,
1124.174149,0.101568,,,,,
1123.43056,0.0947003,,,,,
1123.135434,0.0849286,,,,,
1122.626961,0.0725037,,,,,
1122.108793,0.0615764,,,,,
1121.520084,0.0540889,,,,,
1121.15499,0.0490135,,,,,
1120.273658,0.0475118,,,,,
1119.474568,0.0512223,,,,,
1119.181517,0.0587684,,,,,
1118.525236,0.0653605,,,,,
1117.4365,0.0592274,,,,,
1117.21498,0.0540889,,,,,
1116.199129,0.0512223,,,,,
1115.54634,0.0607832,,,,,
1115.034686,0.0816887,,,,,
1114.603656,0.14414,,,,,
1114.092866,0.267179,,,,,
1113.512536,0.353528,,,,,
1112.862885,0.304164,,,,,
1112.503404,0.188267,,,,,
1112.213991,0.118974,,,,,
1111.565853,0.0989682,,,,,
1110.988153,0.0944551,,,,,
1110.341443,0.0989682,,,,,
1110.053153,0.109784,,,,,
1109.546525,0.120214,,,,,
1108.475189,0.1095,,,,,
1107.475162,0.104507,,,,,
1107.040071,0.091799,,,,,
1106.397948,0.0793916,,,,,
1105.263707,0.0771591,,,,,
1105.115934,0.0695572,,,,,
1104.623642,0.0641848,,,,,
1103.7681,0.0641848,,,,,
1103.551965,0.0749894,,,,,
1103.061066,0.104778,,,,,
1102.698081,0.196752,,,,,
1102.207941,0.367549,,,,,
1101.992417,0.471437,,,,,
1101.004048,0.384113,,,,,
1100.788995,0.222253,,,,,
1100.30055,0.132319,,,,,
1099.939379,0.10587,,,,,
1099.383446,0.0989682,,,,,
1098.390018,0.106697,,,,,
1097.757888,0.101568,,,,,
1097.408097,0.0915613,,,,,
1096.563691,0.088297,,,,,
1096.14682,0.0966853,,,,,
1095.730267,0.119282,,,,,
1095.381767,0.169279,,,,,
1095.023818,0.256321,,,,,
1094.608117,0.322856,,,,,
1093.83556,0.314592,,,,,
1093.208659,0.250408,,,,,
1092.794335,0.170601,,,,,
1092.4477,0.106697,,,,,
1092.101286,0.0706479,,,,,
1091.610907,0.0550796,,,,,
1091.120969,0.0493962,,,,,
1090.219097,0.0478829,,,,,
1089.184743,0.0472661,,,,,
1088.009116,0.0493962,,,,,
1087.179107,0.0571159,,,,,
1086.635993,0.0690183,,,,,
1086.217119,0.0942105,,,,,
1085.874644,0.133352,,,,,
1085.465859,0.188267,,,,,
1084.848513,0.268568,,,,,
1084.497414,0.326222,,,,,
1083.540164,0.309736,,,,,
1083.40761,0.251058,,,,,
1082.99122,0.203497,,,,,
1082.376685,0.177828,,,,,
1081.970529,0.147926,,,,,
1081.630726,0.123372,,,,,
1080.942336,0.110355,,,,,
1080.603178,0.0987119,,,,,
1080.057205,0.0880683,,,,,
1079.380212,0.0812662,,,,,
1078.431971,0.078369,,,,,
1077.550945,0.0806365,,,,,
1077.213912,0.0894492,,,,,
1076.802269,0.113254,,,,,
1076.400285,0.164946,,,,,
1075.998602,0.240232,,,,,
1075.522574,0.287298,,,,,
1074.916483,0.265797,,,,,
1074.646294,0.237753,,,,,
1074.04119,0.258322,,,,,
1073.371715,0.267872,,,,,
1073.102302,0.215443,,,,,
1072.628833,0.134394,,,,,
1072.229959,0.0855919,,,,,
1071.75726,0.0684834,,,,,
1071.294234,0.0627043,,,,,
1070.489521,0.0645186,,,,,
1070.286222,0.072316,,,,,
1069.889088,0.078369,,,,,
1069.151017,0.0749894,,,,,
1069.021959,0.0676013,,,,,
1068.34952,0.0620573,,,,,
1068.018218,0.0574128,,,,,
1067.420552,0.0539488,,,,,
1066.823556,0.053116,,,,,
1066.227227,0.0584645,,,,,
1065.897239,0.0676013,,,,,
1065.366022,0.078166,,,,,
1064.9085,0.0827547,,,,,
1064.241224,0.0761652,,,,,
1063.912464,0.0665577,,,,,
1063.255554,0.0575619,,,,,
1062.991194,0.0510897,,,,,
1062.790733,0.0460562,,,,,
1062.262606,0.0429421,,,,,
1061.607731,0.0417345,,,,,
1060.890115,0.0436154,,,,,
1060.427359,0.0465364,,,,,
1059.838157,0.0509574,,,,,
1058.788284,0.0557984,,,,,
1058.526141,0.0627043,,,,,
1058.137684,0.0751841,,,,,
1057.551023,0.0944551,,,,,
1057.091175,0.117441,,,,,
1056.766817,0.143394,,,,,
1056.442659,0.160308,,,,,
1055.723017,0.165804,,,,,
1055.076178,0.151812,,,,,
1054.367362,0.161141,,,,,
1053.910278,0.179682,,,,,
1053.45359,0.202445,,,,,
1052.684385,0.168841,,,,,
1052.228759,0.128932,,,,,
1051.711074,0.101043,,,,,
1051.193899,0.0853702,,,,,
1050.552596,0.0719419,,,,,
1049.778731,0.0757713,,,,,
1049.52103,0.0892176,,,,,
1049.077014,0.11503,,,,,
1048.757555,0.143023,,,,,
1048.110359,0.147161,,,,,
1047.791489,0.121153,,,,,
1047.410869,0.0869339,,,,,
1046.897914,0.0653605,,,,,
1046.50911,0.0575619,,,,,
1045.873509,0.06238,,,,,
1045.555998,0.0773595,,,,,
1045.10652,0.0932384,,,,,
1044.534216,0.0954398,,,,,
1044.279082,0.0829696,,,,,
1043.646186,0.0695572,,,,,
1043.391486,0.0630303,,,,,
1042.821058,0.0596899,,,,,
1042.312587,0.0572642,,,,,
1041.682071,0.0543701,,,,,
1040.667843,0.056968,,,,,
1040.414595,0.0610993,,,,,
1040.353484,0.0658709,,,,,
1039.786373,0.0728807,,,,,
1039.594567,0.0798044,,,,,
1039.097945,0.0838346,,,,,
1038.340858,0.0829696,,,,,
1038.149586,0.076363,,,,,
1037.645659,0.0662134,,,,,
1037.272374,0.06238,,,,,
1036.708615,0.058921,,,,,
1036.266711,0.061417,,,,,
1035.955005,0.0715698,,,,,
1035.704044,0.0829696,,,,,
1034.951893,0.0901478,,,,,
1033.761063,0.0877492,,,,,
1033.063373,0.0774799,,,,,
