50.37508201,0,,52.44741596,0.0185185,,,
50.20597719,0.0460384,,52.07141645,0.0208333,,,
50.11607579,0.148228,,51.86752406,0.0925926,,,
49.94910498,0.0834752,,51.71262976,0.00694444,,,
49.69524626,0.0132554,,51.58246771,0.0555556,,,
49.43271835,0.00223624,,51.38216612,0.0347222,,,
49.11937708,0,,51.17200674,0.00231481,,,
48.79922497,0,,50.80255799,0.0162037,,,
48.47260456,0.00666822,,50.49489568,0.00925926,,,
48.26410117,0.065668,,50.33683711,0.0810185,,,
48.10866364,0.140869,,50.02387185,0.087963,,,
48.01662459,0.0331175,,49.80244015,0.025463,,,
47.85298378,0,,49.6705594,0.037037,,,
47.70054587,0.0274072,,49.57225495,0,,,
47.56914344,0.000355686,,49.36579929,0.00462963,,,
47.37864147,0.000154952,,49.26850049,0.0833333,,,
47.12025344,0,,49.19324022,0.206019,,,
46.58259513,0,,49.11801494,0.108796,,,
46.20898159,0,,49.04321337,0.0231481,,,
45.80371751,0,,48.90470601,0,,,
45.44227842,0,,48.64051803,0.00694444,,,
45.03229523,0,,48.44173476,0.0208333,,,
44.66517532,0,,48.35841258,0.087963,,,
44.29528729,0,,48.26522847,0.0393519,,,
43.9657476,0,,48.17221563,0.106481,,,
43.60715343,0,,47.99766442,0.00925926,,,
43.25451239,0,,47.5817398,0.025463,,,
42.95673561,0,,47.4313853,0.00694444,,,
,,,46.96639109,0.00925926,,,
,,,46.89799482,0.136574,,,
,,,46.86874307,0.25463,,,
,,,46.79073993,0.363426,,,
,,,46.75192379,0.19213,,,
,,,46.70331816,0.025463,,,
,,,46.50083143,0.0115741,,,
,,,46.36675512,0.0162037,,,
,,,46.08206073,0.00925926,,,
,,,45.93165991,0.0277778,,,
,,,45.84741591,0.0902778,,,
,,,45.73579507,0.0578704,,,
,,,45.69854037,0.00694444,,,
,,,45.36712131,0,,,
,,,45.3124068,0.0532407,,,
,,,45.212274,0.199074,,,
,,,45.14872343,0.101852,,,
,,,45.11258277,0.00694444,,,
,,,44.80738357,0.00462963,,,
,,,44.57669254,0.00925926,,,
,,,44.33092232,0.00462963,,,
,,,44.21788002,0.037037,,,
,,,43.97603972,0.00694444,,,
,,,43.70291394,0.0277778,,,
,,,43.45827922,0.00694444,,,
,,,43.07583186,0.00462963,,,
