6638.529864,28.5337,,,,
6638.174436,21.61,,,,
6637.961198,14.9894,,,,
6636.859686,11.9646,,,,
6635.651996,10.7433,,,,
6634.870784,8.92707,,,,
6634.267246,10.7228,,,,
6633.521851,6.1994,,,,
6632.350853,9.79148,,,,
6631.534948,6.16926,,,,
6630.896554,11.8748,,,,
6629.371998,7.3399,,,,
6628.840341,10.0392,,,,
6628.096165,11.231,,,,
6627.706425,17.8431,,,,
6627.033345,11.5161,,,,
6626.714566,25.9495,,,,
6626.006277,32.5562,,,,
6625.758412,46.9909,,,,
6625.368947,61.1223,,,,
6624.908729,68.6356,,,,
6624.696342,80.0629,,,,
6624.059263,106.223,,,,
6623.811544,131.185,,,,
6623.457691,159.455,,,,
6622.997738,182.609,,,,
6622.608597,211.179,,,,
6622.007288,232.226,,,,
6621.335366,217.777,,,,
6620.840352,192.804,,,,
6620.592873,144.973,,,,
6619.99193,124.811,,,,
6619.638485,107.961,,,,
6619.285077,78.7777,,,,
6619.143725,59.8251,,,,
6618.507714,51.6939,,,,
6618.189754,38.1532,,,,
6617.836501,25.8151,,,,
6617.236058,20.6925,,,,
6616.847594,12.8658,,,,
6616.212025,15.8641,,,,
6615.753078,6.83354,,,,
6614.835375,8.92526,,,,
6614.09434,10.7186,,,,
6613.635687,4.09382,,,,
6612.506966,10.3937,,,,
6611.484395,7.67083,,,,
6610.849855,7.66119,,,,
6609.827796,4.33735,,,,
6609.299269,7.63768,,,,
6608.700374,2.51508,,,,
6608.172028,6.41761,,,,
6607.643766,2.49941,,,,
6606.974755,6.39953,,,,
6606.165081,1.57411,,,,
6605.285226,3.96723,,,,
6604.58151,5.76116,,,,
6603.772422,2.13954,,,,
6602.611904,7.83721,,,,
6601.557241,5.41455,,,,
6600.748894,9.31286,,,,
6599.975878,8.09762,,,,
6599.167919,10.4919,,,,
6598.53574,5.66954,,,,
6598.04413,2.65373,,,,
6596.990926,4.14204,,,,
6596.113512,5.03117,,,,
6595.060924,2.30772,,,,
